279066631451502998554337906829144231884,,root,0,,,10.245.195.5,1583172727.1033268
71143880721668506830505117571877778328,😊,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583261989.9108872
295634431269674498131258600998802217243,God,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583261990.4277995
131780813261050937681365378104990490210,2013,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583261991.1033359
278211947623514141960777119649735015361,New York City,ui,3,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583261991.7618446
19424676140027674928707413975100449635,@ArianaGrande,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583261992.1333616
50506176155734127587167770902097588503,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583261994.9588852
198536689502286129623814988470547210310,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583261995.3462272
311532186008634780037786777821138215148,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583261995.8631885
49938220697161468753353660628184818693,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583261996.5338156
104829574678159442861992452409509719094,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583261997.2029884
263273691585061732462961219949865233452,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583261997.8435812
326370461543226292859798743266863646177,#MeToo,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262002.9487255
176136586444276915786645714163632231483,😊,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262003.3381271
298485044413313443488685071395216216427,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262003.85234
134249180278902333896475213828941741883,God,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262004.5207303
339682435388889989619930577369523433014,@ArianaGrande,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262005.187301
104047829622551593228003816380391396016,New York City,ui,3,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262005.798927
305517091154066961406990867155322174699,2011,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262021.6473653
93236417150737048880282200864031094071,2013,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262024.585398
102841305326463831303981524966207339361,2017,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262025.2323258
320321710261929483139819072681169560295,2015,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262028.1654694
179104513069321675593767995532588266646,2019,ui,1,en,[rank],10.245.194.172,"['src', 'lang', 'metric']",1583262031.0682087
256958139037235247004590626980190914308,2011,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583264093.7848043
238443738774019181468100104677278618149,2013,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583264094.544326
12014376793712869397916277050371651006,2019,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583264095.467993
61382487354014593353661262648737366809,2015,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583264096.1766343
56442272211486680465583621018182123940,2017,ui,1,en,[rank_noRT],10.245.194.172,"['src', 'lang', 'metric']",1583264097.0126135
127077831243505653812887654946867695453,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265920.934463
155397464445171468581644222571461432157,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265921.8051991
339145171024838510864871362362454427489,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265923.0054505
79524106198577440225927450170396942990,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265924.4123743
301416513501712253814997916899714491783,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265925.6932504
58785880818804887137331460909293660065,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265927.0468113
19486674965744523626232568603978482850,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583265929.7806962
5065628494153882653735544019502800172,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583265930.2094774
212610361706073058198403779088263021279,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583265930.7411833
77049400764801589223490051526361649826,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583265931.4204388
125775455817322726580096951546880399967,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583265932.0684757
280709076430097010354800305823538952356,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583265932.755384
289933721744261487750960602591945765873,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265936.390514
155790389257126197320714415016408071027,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265936.7770715
63634001591570093892425802090328891214,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265937.290496
43526848510167625416570991025716110752,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265938.0740094
50478688512410566113386106939232178635,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265938.7472823
253213763772633081099826022139597975789,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583265939.367437
192530991224416350300086435826402463479,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267094.277626
97146382365449652804533992448929267038,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267094.7174861
5918854238973650067379784582448342944,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267095.308965
33451509054422437610892785572976975339,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267095.9982884
236788801589462964126242114469684682667,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267096.7261393
39135880115820566063921762214135725240,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267097.38888
61725521526439482118163559498282080503,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267245.7120254
25892047131871469082202475754944632828,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267246.1253982
56621627979787509082306054307926699585,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267246.6623163
147025964381992618468929806768600318290,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267247.3319623
290604022984319185956375320711095525656,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267247.7491672
51241233523976106030944752266142711341,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267248.4086823
163973370038759388686375252233272844108,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267251.3473947
141054415600033747066714116486062605795,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267251.7494078
71392320745233232973613971475605636505,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267252.4648569
159197979290017995279896827939797973899,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267253.0167222
186766291683374682314530485722408141167,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267253.7190018
24038604738286914930794734223807082218,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267254.3903058
4754928559808483020789028781577796869,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267257.2777016
198202798493142941195116852530191662971,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267257.7000108
131218455118465497399625827660087158449,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267258.2467275
286752729163139595829979384339553137182,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267258.9384181
39826295638586882510432247715088339813,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267259.6324818
246797436804013837562326234449054110432,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267260.3387644
313968986240425465546941144661895650977,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267308.5810895
102064734292243818504413300123148403265,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267308.987557
27169048637315062333679144186096612195,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267309.5256267
231833666884743009485868269341520327799,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267310.2429707
308108644014279278207229847036480877130,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267310.947932
268365068888918748001453444392690906383,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267311.5893278
2889667268370667810056548652457961477,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267314.0280817
168642144713649889824357424856810965871,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267314.431433
241949571894768301414169371076850018698,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267314.9657454
339549287504625586974050545593472715815,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267315.6586688
285481867657594369638447436724570856656,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267316.2938805
290212805074082841831746979630706737027,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267316.6655667
219653168207234309086828279535522670472,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267319.0706837
84400427231840729221369625560702833296,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267319.4748716
191432095372156833550115642770915040657,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267320.0128994
330772280144148350145175061892690205605,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267320.7079
7457338618127771547620387186497712105,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267321.3436923
225015317201331558790594897894408728817,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267321.6812818
9596400371743935133213281203119788777,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267566.2590606
23483082540603016276493689036451417323,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267566.663866
49102453503767859982123482826304954622,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267567.1987245
58354381019025496349087300598156293814,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267567.837554
234909179712142474486808560168506735148,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267568.2046075
70237129979300378854360497853369652369,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267568.6213613
46795903071236241832845746924567130077,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267570.887844
44437213973957684796497120911266244619,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267571.330343
86045563477894593311854698624297754120,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267571.8655038
193833065994499198822993087337863773128,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267572.580707
258024625337535711879838952845588301966,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267573.2399542
146339954878207695589511311403258965873,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267573.9379725
188057031707285164404428480622333475122,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267574.622235
318661564449635127816083525858821516526,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267575.0290666
245460108234957071890946973819932682780,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267575.5755827
327053611639063142888022077684705173004,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267576.2774642
140538687673158966572716525429766874611,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267576.6503627
17804322467555615141927252703928924826,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267577.032008
95240450852609783543392727457655777427,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267579.1985462
225584088586534775712791868507634960442,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267579.6004162
140329977235567618433665006960231455294,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267580.1696005
121568929739784915119098463749170841037,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267580.8124251
214619754097859106642292814074943554133,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267581.165882
186522833471119807828205991133773592186,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267581.554512
186382048498497516666583040500407556041,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267592.0930333
151697094335909779129076705298147247828,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267592.5029767
181651199082834823353837337651162322850,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267593.042859
197204100125041284252674122696320630081,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267593.7545657
87898298333649886648839314992422575144,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267594.4504106
207270024623588740534895267832983373155,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267595.1104777
226493672179173397887263727598401327609,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267598.0394197
66010783322969751509303677681113381453,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267598.4429216
288285031662384604411643674103394501442,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267598.974914
119067455482295215150401175034678067058,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267599.722744
146875690086203301804029654691790976082,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267600.3478823
179011301939109134457870101552302798396,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267600.9492152
246911953989320670057572087625739499573,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267669.15209
147290480154524649771973071182390373675,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267669.543449
73506744058419764446569115530449461635,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267670.0577223
134929426624093279779272804529772573956,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267670.7284968
100208395821659177690931616546254951978,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267671.3903468
208278454450318461814443093179917767426,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267671.9474182
211720477777304329233701341123460205276,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267694.6595633
101739172408689979896122510807828720881,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267695.0572119
277371355265725532436250398896103440452,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267695.5785015
194384831665723458885125326516037348422,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267696.2513988
314955801650782669906906056590762792087,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267696.9823024
4587080500338807740916307444716252857,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267697.611589
165641751803800494132826779417804705731,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267730.6516023
98872872357744329238705214588762307266,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267731.0435152
219556569725765551829122121988597190439,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267731.5599866
162191862385699515795902551109292457058,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267732.229311
187523216054939097872296106811819328828,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267732.843977
72552532374979918122839354923970672296,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267733.4465544
34161594680566563207975434231637240016,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267738.8532004
222119291420487454685753280999783689332,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267739.2464888
120014738150709684331843009202332491289,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267739.7677367
70187455584752825428408646074352336717,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267740.4414725
308473788275850847851042777986108629611,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267741.1191404
339729190521639801801375055676140841876,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267741.7824872
338807701193712527416942895899011187239,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267806.114519
141787663184850855095607008925229354850,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267806.507419
324452154602996514462366297356265431256,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267807.0267212
61917713764909993645200857122499577415,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267807.702866
720549813552421958182327357067358306,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267808.3305948
144953155075557019637585055387664748396,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267808.6615646
121840628722190157561984018003713847347,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267815.837135
225545217979621312079465520808186913954,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267816.232609
112518539706651640095582941475512257629,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267816.7548988
15891960687292571123414999625388826941,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267817.4525626
227553689305836646893587307378598551650,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267818.1382823
242519910189953828925471036406506594701,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267818.764281
294850789107993091284016600596694227666,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267894.3718076
187728970503546996769221740817516783605,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267894.767883
295927642122955267198048787522035188184,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267895.290531
87652559993855332898516809516111928503,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267895.9699464
8954167655733689759534917436631315439,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267896.6483965
21711371975725503829585950849254583828,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267897.2777123
211225976239307080922666297522336596286,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267901.6144788
195336395003614782293949234692037278203,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267902.0075843
318751956509357401986193377071144101713,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267902.5283587
274001603782513241205019364322007377601,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267903.2010338
128906699206135766101358045347686176328,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267903.8314226
305521312303721540361764959850718338811,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583267904.1616695
322638525652445081089832160836041563934,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267909.0802836
104630585660759735537234900184424309129,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267909.4869523
108289753640448037380981497400465515801,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267910.059802
302110855609982069350926774057936625461,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267910.7593133
5712968586198988312030294712196656976,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267911.3926132
306578321778374759166544535878406313959,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583267911.9765966
34647339881416793817354334819266410405,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268110.194982
162906317114140234746326811912654223374,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268110.6214306
189492220907259200906748899012176384322,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268111.162134
175146771545323981573464500741697597458,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268111.8223455
338572310759987238181005549101798397603,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268112.1887214
51499851840366234439693309528865096020,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268112.7830825
299610128429867750521646829045385465329,#MeToo,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268114.7825987
76230903220835524509680327922598306459,😊,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268115.1926308
285502804033548045718247416007858307013,2013,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268115.737474
319432981015325074079600357225288234483,God,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268116.4933484
255676395054414255094403454005786040327,@ArianaGrande,ui,1,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268117.2015758
186818649321269880699680312599461928535,New York City,ui,3,en,[rank_noRT],10.245.195.5,"['src', 'lang', 'metric']",1583268117.8214226
62716256167660822487208754480651647582,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268119.5624766
83569789847303446017096666196113333189,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268119.9663181
132047869565891291348473332651247089212,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268120.4995515
19316372800552060368417089458889625905,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268121.2020066
325293622804587605295315579128630480727,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268121.84081
201011844652245300818009801903957578279,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268122.180164
148283940643392572393662766069205132672,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268133.5580292
283384662742195295548065134194407523373,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268133.9652438
74053011239129408260134532708464031509,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268134.507869
18377367386060191162949886030948652183,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268135.203056
249753100531447052736240853479472474082,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268135.8569677
42173878009426720406617516470804154813,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268136.217163
147398487540130877515192032586683924834,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268139.7433217
141988993368347301421508508329032322857,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268140.1501203
266481794450797010085980860601680162145,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268140.6852086
127343488181866123655583849962216355568,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268141.3360014
309753576748711306116496240779982893755,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268141.6984177
144713056708508697656136118888524728583,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268142.1107128
239265369001725253507468903858869781254,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268190.0319788
42761329445115312500640957363134205960,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268190.4407485
178447557541429471242752480270102697432,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268190.9745452
147045802085682714769124914387279334457,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268191.6690414
248688939715646328432770062696552477859,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268192.313777
4130555175223308813588221239131478685,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268192.6657126
139718478810783721430492588927577200543,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268194.993239
258686191845377399239476602481715874558,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268195.3822062
261734444066436749720990677001674404301,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268195.896645
177851146617598260332032466197948371294,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268196.5671716
219750644125695594946924133094149186549,@ArianaGrande,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268197.2355506
131456972528756423268988111271503711766,New York City,ui,3,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268197.8493903
282125951198674625896462712571649959529,#MeToo,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268230.1562867
55326481187972059382914391600778417754,😊,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268230.5478463
193870303924567338234978405431574907199,2013,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268231.0622156
172374945160769988093995947741497973949,God,ui,1,en,[rank],10.245.195.5,"['src', 'lang', 'metric']",1583268231.7290688
