,utf,url,name
1692,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
1693,U+0036,https://www.fileformat.info/info/unicode/char/0036/digit_six.svg,:digit_six:
1694,U+0064,https://www.fileformat.info/info/unicode/char/0064/latin_small_letter_d.svg,:latin_small_letter_d:
1695,U+0036,https://www.fileformat.info/info/unicode/char/0036/digit_six.svg,:digit_six:
1696,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1697,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
1698,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
1699,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
1700,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
1701,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
1702,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
1703,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
1704,U+0036,https://www.fileformat.info/info/unicode/char/0036/digit_six.svg,:digit_six:
1705,U+0064,https://www.fileformat.info/info/unicode/char/0064/latin_small_letter_d.svg,:latin_small_letter_d:
1706,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
1707,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1708,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1709,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
1710,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
1711,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
1712,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
1713,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
1714,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
1715,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
1716,U+0036,https://www.fileformat.info/info/unicode/char/0036/digit_six.svg,:digit_six:
1717,U+0064,https://www.fileformat.info/info/unicode/char/0064/latin_small_letter_d.svg,:latin_small_letter_d:
1718,U+0035,https://www.fileformat.info/info/unicode/char/0035/digit_five.svg,:digit_five:
1719,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1720,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1721,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1722,U+ded3,https://www.fileformat.info/info/unicode/char/ded3/sample.svg,:sample:
1723,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1724,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1725,U+ded4,https://www.fileformat.info/info/unicode/char/ded4/sample.svg,:sample:
1726,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1727,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1728,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1729,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1730,U+ded1,https://www.fileformat.info/info/unicode/char/ded1/sample.svg,:sample:
1731,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1732,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1733,U+ded2,https://www.fileformat.info/info/unicode/char/ded2/sample.svg,:sample:
1734,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1735,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1736,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1737,U+ded0,https://www.fileformat.info/info/unicode/char/ded0/sample.svg,:sample:
1738,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1739,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1740,U+decc,https://www.fileformat.info/info/unicode/char/decc/sample.svg,:sample:
1741,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1742,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1743,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1744,U+decb,https://www.fileformat.info/info/unicode/char/decb/sample.svg,:sample:
1745,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1746,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1747,U+decf,https://www.fileformat.info/info/unicode/char/decf/sample.svg,:sample:
1748,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1749,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1750,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1751,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1752,U+dec6,https://www.fileformat.info/info/unicode/char/dec6/sample.svg,:sample:
1753,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1754,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1755,U+decf,https://www.fileformat.info/info/unicode/char/decf/sample.svg,:sample:
1756,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1757,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1758,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1759,U+dec0,https://www.fileformat.info/info/unicode/char/dec0/sample.svg,:sample:
1760,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1761,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1762,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1763,U+deb4,https://www.fileformat.info/info/unicode/char/deb4/sample.svg,:sample:
1764,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1765,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1766,U+deb6,https://www.fileformat.info/info/unicode/char/deb6/sample.svg,:sample:
1767,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1768,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1769,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1770,U+dea3,https://www.fileformat.info/info/unicode/char/dea3/sample.svg,:sample:
1771,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1772,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1773,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1774,U+de80,https://www.fileformat.info/info/unicode/char/de80/sample.svg,:sample:
1775,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1776,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1777,U+dec5,https://www.fileformat.info/info/unicode/char/dec5/sample.svg,:sample:
1778,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1779,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1780,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1781,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1782,U+de4b,https://www.fileformat.info/info/unicode/char/de4b/sample.svg,:sample:
1783,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1784,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1785,U+de4f,https://www.fileformat.info/info/unicode/char/de4f/sample.svg,:sample:
1786,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1787,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1788,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1789,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1790,U+de45,https://www.fileformat.info/info/unicode/char/de45/sample.svg,:sample:
1791,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1792,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1793,U+de4f,https://www.fileformat.info/info/unicode/char/de4f/sample.svg,:sample:
1794,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1795,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1796,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1797,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1798,U+de45,https://www.fileformat.info/info/unicode/char/de45/sample.svg,:sample:
1799,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1800,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1801,U+de47,https://www.fileformat.info/info/unicode/char/de47/sample.svg,:sample:
1802,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1803,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1804,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1805,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1806,U+de43,https://www.fileformat.info/info/unicode/char/de43/sample.svg,:sample:
1807,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1808,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1809,U+de44,https://www.fileformat.info/info/unicode/char/de44/sample.svg,:sample:
1810,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1811,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1812,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1813,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1814,U+de41,https://www.fileformat.info/info/unicode/char/de41/sample.svg,:sample:
1815,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1816,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1817,U+de42,https://www.fileformat.info/info/unicode/char/de42/sample.svg,:sample:
1818,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1819,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1820,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1821,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1822,U+de35,https://www.fileformat.info/info/unicode/char/de35/sample.svg,:sample:
1823,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1824,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1825,U+de40,https://www.fileformat.info/info/unicode/char/de40/sample.svg,:sample:
1826,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1827,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1828,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1829,U+de34,https://www.fileformat.info/info/unicode/char/de34/sample.svg,:sample:
1830,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1831,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1832,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1833,U+de30,https://www.fileformat.info/info/unicode/char/de30/sample.svg,:sample:
1834,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1835,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1836,U+de33,https://www.fileformat.info/info/unicode/char/de33/sample.svg,:sample:
1837,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1838,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1839,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1840,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1841,U+de2e,https://www.fileformat.info/info/unicode/char/de2e/sample.svg,:sample:
1842,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1843,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1844,U+de2f,https://www.fileformat.info/info/unicode/char/de2f/sample.svg,:sample:
1845,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1846,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1847,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1848,U+de2d,https://www.fileformat.info/info/unicode/char/de2d/sample.svg,:sample:
1849,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1850,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1851,U+de2c,https://www.fileformat.info/info/unicode/char/de2c/sample.svg,:sample:
1852,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1853,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1854,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1855,U+de28,https://www.fileformat.info/info/unicode/char/de28/sample.svg,:sample:
1856,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1857,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1858,U+de2b,https://www.fileformat.info/info/unicode/char/de2b/sample.svg,:sample:
1859,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1860,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1861,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1862,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1863,U+de26,https://www.fileformat.info/info/unicode/char/de26/sample.svg,:sample:
1864,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1865,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1866,U+de27,https://www.fileformat.info/info/unicode/char/de27/sample.svg,:sample:
1867,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1868,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1869,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1870,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1871,U+de20,https://www.fileformat.info/info/unicode/char/de20/sample.svg,:sample:
1872,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1873,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1874,U+de25,https://www.fileformat.info/info/unicode/char/de25/sample.svg,:sample:
1875,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1876,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1877,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1878,U+de1f,https://www.fileformat.info/info/unicode/char/de1f/sample.svg,:sample:
1879,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1880,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1881,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1882,U+de1c,https://www.fileformat.info/info/unicode/char/de1c/sample.svg,:sample:
1883,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1884,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1885,U+de1e,https://www.fileformat.info/info/unicode/char/de1e/sample.svg,:sample:
1886,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1887,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1888,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1889,U+de1b,https://www.fileformat.info/info/unicode/char/de1b/sample.svg,:sample:
1890,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1891,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1892,U+de1a,https://www.fileformat.info/info/unicode/char/de1a/sample.svg,:sample:
1893,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1894,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1895,U+de19,https://www.fileformat.info/info/unicode/char/de19/sample.svg,:sample:
1896,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1897,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1898,U+de18,https://www.fileformat.info/info/unicode/char/de18/sample.svg,:sample:
1899,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1900,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1901,U+de17,https://www.fileformat.info/info/unicode/char/de17/sample.svg,:sample:
1902,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1903,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1904,U+de16,https://www.fileformat.info/info/unicode/char/de16/sample.svg,:sample:
1905,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1906,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1907,U+de15,https://www.fileformat.info/info/unicode/char/de15/sample.svg,:sample:
1908,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1909,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1910,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1911,U+de12,https://www.fileformat.info/info/unicode/char/de12/sample.svg,:sample:
1912,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1913,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1914,U+de14,https://www.fileformat.info/info/unicode/char/de14/sample.svg,:sample:
1915,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1916,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1917,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1918,U+de11,https://www.fileformat.info/info/unicode/char/de11/sample.svg,:sample:
1919,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1920,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1921,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1922,U+de01,https://www.fileformat.info/info/unicode/char/de01/sample.svg,:sample:
1923,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1924,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1925,U+de10,https://www.fileformat.info/info/unicode/char/de10/sample.svg,:sample:
1926,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1927,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1928,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1929,U+de00,https://www.fileformat.info/info/unicode/char/de00/sample.svg,:sample:
1930,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1931,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1932,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1933,U+ddfb,https://www.fileformat.info/info/unicode/char/ddfb/sample.svg,:sample:
1934,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1935,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1936,U+ddff,https://www.fileformat.info/info/unicode/char/ddff/sample.svg,:sample:
1937,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1938,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1939,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1940,U+ddfa,https://www.fileformat.info/info/unicode/char/ddfa/sample.svg,:sample:
1941,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1942,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1943,U+ddf3,https://www.fileformat.info/info/unicode/char/ddf3/sample.svg,:sample:
1944,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1945,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1946,U+ddef,https://www.fileformat.info/info/unicode/char/ddef/sample.svg,:sample:
1947,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1948,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1949,U+dde8,https://www.fileformat.info/info/unicode/char/dde8/sample.svg,:sample:
1950,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1951,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1952,U+dde3,https://www.fileformat.info/info/unicode/char/dde3/sample.svg,:sample:
1953,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1954,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1955,U+dde1,https://www.fileformat.info/info/unicode/char/dde1/sample.svg,:sample:
1956,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1957,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1958,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1959,U+dddc,https://www.fileformat.info/info/unicode/char/dddc/sample.svg,:sample:
1960,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1961,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1962,U+ddde,https://www.fileformat.info/info/unicode/char/ddde/sample.svg,:sample:
1963,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1964,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1965,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1966,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1967,U+ddd1,https://www.fileformat.info/info/unicode/char/ddd1/sample.svg,:sample:
1968,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1969,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1970,U+ddd3,https://www.fileformat.info/info/unicode/char/ddd3/sample.svg,:sample:
1971,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1972,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1973,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1974,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1975,U+ddc2,https://www.fileformat.info/info/unicode/char/ddc2/sample.svg,:sample:
1976,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1977,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1978,U+ddc4,https://www.fileformat.info/info/unicode/char/ddc4/sample.svg,:sample:
1979,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1980,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1981,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1982,U+ddbc,https://www.fileformat.info/info/unicode/char/ddbc/sample.svg,:sample:
1983,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1984,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
1985,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1986,U+ddb1,https://www.fileformat.info/info/unicode/char/ddb1/sample.svg,:sample:
1987,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
1988,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1989,U+ddb2,https://www.fileformat.info/info/unicode/char/ddb2/sample.svg,:sample:
1990,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
1991,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1992,U+d83d,https://www.fileformat.info/info/unicode/char/d83d/sample.svg,:sample:
1993,U+dda8,https://www.fileformat.info/info/unicode/char/dda8/sample.svg,:sample:
1994,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
1995,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
