pid,query,src,wordcount,lang,metrics,ip,sent,date
263106483810520128424954927701529911040,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616622569.4576883
222654132501916487593945422919296668492,#MeToo,ui,1,en,rank,132.198.100.185,,1616622569.8908434
318809159158013464244337258774258363733,hahaha,ui,1,en,rank,132.198.100.185,,1616622570.2524853
107080531346077721201679540629374937954,🦠,ui,1,en,rank,132.198.100.185,,1616622617.1409247
62402988119896452177582094271937850491,hahaha,ui,1,en,rank,132.198.100.185,,1616622617.300451
240049189321850800105612490803146449086,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616622617.879651
180977361765814462175669622895535451288,#MeToo,ui,1,en,rank,132.198.100.185,,1616622618.213945
139603604290122857333470760688681807518,#MeToo,ui,1,de,rank,132.198.100.185,,1616622626.9416564
15325369562605160835219135150371724055,ichbinkeinvirus,ui,1,de,rank,132.198.100.185,,1616622637.560441
86453677842882018246946528846425542913,ichbinkeinvirus,ui,1,en,rank,132.198.100.185,,1616622722.7869115
112639989857204514094753963112559485708,ichbinkeinvirus,ui,1,en,rank,132.198.100.185,,1616622722.794359
189869910590949599551467403435040708808,eth,api,1,en,freq,132.198.100.185,,1616623301.0531662
304919777334488837712987412652479749220,ethereum,api,1,en,freq,132.198.100.185,,1616623301.6984682
327676385913678977901050243035491984084,dollar,api,1,en,freq,132.198.100.186,,1616623301.9956315
105122613496951238300525817013590581506,silver,api,1,en,freq,132.198.100.186,,1616623302.7388577
2023251161361067467479596039835599708,btc,api,1,en,freq,132.198.100.185,,1616623303.3595994
165483747130942398890314102078785090451,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616623422.841614
82655972035276878832505110892598342442,#MeToo,ui,1,en,rank,132.198.100.186,,1616623423.0712235
17458699729747907606538246550274601490,🦠,ui,1,en,rank,132.198.100.186,,1616623423.2921693
84942930808226574153529380132589804897,hahaha,ui,1,en,rank,132.198.100.186,,1616623423.4556682
141303980346218807752249265418228956893,gold,api,1,en,freq,132.198.100.186,,1616623454.914089
114563306200193647091432439679823227782,bitcoin,api,1,en,freq,132.198.100.186,,1616623455.542528
9981922995564570016963591628607876399,#policebrutality,ui,1,en,rank,132.198.100.186,,1616623542.4249413
81921033931581917305156443994579518298,synthetix,api,1,en,freq,132.198.100.185,,1616624601.1680381
210429830425972062774321513300441113880,enjin,api,1,en,freq,132.198.100.185,,1616624602.0904853
311022613203323223342483495922572950860,pancakeswap,api,1,en,freq,132.198.100.185,,1616624603.2438538
36358446573883246349985715105382594474,bitcoin cash,api,2,en,freq,132.198.100.185,,1616624604.0700057
134313849416603625242733445652654345535,band,api,1,en,freq,132.198.100.185,,1616624606.8112144
142804882218373658336750316768565906439,dai,api,1,en,freq,132.198.100.185,,1616624612.4368706
111799375362561252898143244877927514038,aave,api,1,en,freq,132.198.100.185,,1616624617.1115112
296758706979335599251524487185216668424,terra,api,1,en,freq,132.198.100.185,,1616624618.7704046
195170758635788082287407372400075643563,zilliqa,api,1,en,freq,132.198.100.185,,1616624621.544239
146420101906359620693891103679816536790,filecoin,api,1,en,freq,132.198.100.185,,1616624621.9703796
179609487511340833611727388037090794507,digibyte,api,1,en,freq,132.198.100.185,,1616624623.4868379
286931886877936135949214491563220179482,waves,api,1,en,freq,132.198.100.185,,1616624624.1643481
145456975914046845989119741236156148214,0x,api,1,en,freq,132.198.100.185,,1616624628.0296457
323124187160759608836856431839896367781,icon,api,1,en,freq,132.198.100.185,,1616624631.2775953
214155872989310545291399853232635210085,solana,api,1,en,freq,132.198.100.185,,1616624635.2059486
209851465299337308471689070249472654294,lisk,api,1,en,freq,132.198.100.185,,1616624636.8419073
274768784695071555305381152064346416972,tron,api,1,en,freq,132.198.100.185,,1616624637.2888582
303493756391467310021259868695901349552,balancer,api,1,en,freq,132.198.100.185,,1616624640.0324209
78130407080093623816879517620105882591,status,api,1,en,freq,132.198.100.185,,1616624641.8549361
147260948570893154238895761788701835769,loopring,api,1,en,freq,132.198.100.185,,1616624648.779328
192608637684883738387209181942094185374,tezos,api,1,en,freq,132.198.100.185,,1616624649.7186227
138837392174951498403273989931957027368,bat,api,1,en,freq,132.198.100.185,,1616624651.7292523
134700465683347241532843553305350084456,kusama,api,1,en,freq,132.198.100.185,,1616624659.7077122
293629719858021672775419640131095874275,binance,api,1,en,freq,132.198.100.185,,1616624660.265239
19379010121742501702913505430482285469,helium,api,1,en,freq,132.198.100.185,,1616624661.3204541
134356552470218460906913715815124350849,matic,api,1,en,freq,132.198.100.185,,1616624663.6706674
196059182748889336573539760709695314784,stellar,api,1,en,freq,132.198.100.185,,1616624668.3410304
155639997006738389690916300906953540721,fantom,api,1,en,freq,132.198.100.185,,1616624674.26773
49621308141822509252208420950412798898,1inch,api,1,en,freq,132.198.100.185,,1616624676.0951624
44754356515162022331944313640713140292,celo,api,1,en,freq,132.198.100.185,,1616624678.2527452
123844416875002723081361590033057995848,vechain,api,1,en,freq,132.198.100.185,,1616624681.3992493
18242299998643780357114555848397256748,eos,api,1,en,freq,132.198.100.185,,1616624684.2040436
308781812204920712100501743185460409490,Roblox,api,1,en,freq,132.198.100.185,,1616624693.592877
324707589998851447028001739892349907052,litecoin,api,1,en,freq,132.198.100.185,,1616624696.8228981
74739228106010542646863886481173725570,bancor,api,1,en,freq,132.198.100.185,,1616624699.6938157
218676217109126659647901465675283132458,cardano,api,1,en,freq,132.198.100.185,,1616624700.5984704
94619573034661518590900315909792397407,compound,api,1,en,freq,132.198.100.185,,1616624701.725475
268074994756626844696135399002451078042,ethereum,api,1,en,freq,132.198.100.185,,1616624704.3135898
314243724537916002579274514798082682757,avalanche,api,1,en,freq,132.198.100.185,,1616624705.48139
281983697764281586765599598262665225382,uniswap,api,1,en,freq,132.198.100.185,,1616624707.7777834
141301659376296582103722452089674081399,bittorrent,api,1,en,freq,132.198.100.185,,1616624708.2702222
273619804266190881315519045327775191614,cosmos,api,1,en,freq,132.198.100.185,,1616624709.55281
76050002867698395678175882475379224352,ripple,api,1,en,freq,132.198.100.185,,1616624711.7576334
46138096150235526769596847262859623402,dogecoin,api,1,en,freq,132.198.100.185,,1616624713.9778693
169117549243466319977824990479751444867,sushiswap,api,1,en,freq,132.198.100.185,,1616624715.236316
272802678311019043840062866131368031567,ren,api,1,en,freq,132.198.100.185,,1616624715.653163
319901494452374661790961812605480285521,nano,api,1,en,freq,132.198.100.185,,1616624718.0317311
329036605453387918959561921130427447000,siacoin,api,1,en,freq,132.198.100.185,,1616624720.2196097
303985131952124507159804493705584093349,uma,api,1,en,freq,132.198.100.185,,1616624720.642031
160848206226414486216973159039784379722,maker,api,1,en,freq,132.198.100.185,,1616624726.2404377
57669161432281771181451108596251440649,neo,api,1,en,freq,132.198.100.185,,1616624728.9626412
103492120403159669698969483717443611566,algorand,api,1,en,freq,132.198.100.185,,1616624732.4441915
140579528001981192835075244687579731560,yearn finance,api,2,en,freq,132.198.100.185,,1616624732.8729925
215300420691937320307307632177900077703,kyber,api,1,en,freq,132.198.100.185,,1616624733.9700518
55224695212422967790260439771120004435,curve,api,1,en,freq,132.198.100.185,,1616624734.7076821
250183160531459665991311442085193637018,zcash,api,1,en,freq,132.198.100.185,,1616624738.8619127
177329000829050457880871947262782803181,elrond,api,1,en,freq,132.198.100.185,,1616624741.5233204
149078948441287291470927363925893719406,iost,api,1,en,freq,132.198.100.185,,1616624743.6114404
287393917114662150472252470682397872343,qtum,api,1,en,freq,132.198.100.185,,1616624744.3478181
135298555294908731065320846365209471224,augur,api,1,en,freq,132.198.100.185,,1616624745.0834298
94955696645115703934104798570761593474,monero,api,1,en,freq,132.198.100.185,,1616624747.7850933
294982327846923586727235389429164917799,horizen,api,1,en,freq,132.198.100.185,,1616624749.3818784
131260549635142515184502988335705793670,nem,api,1,en,freq,132.198.100.185,,1616624749.8750706
202843598433905488675428051725712958630,stacks,api,1,en,freq,132.198.100.185,,1616624753.9329562
93887488379975387510316345427356200903,thorchain,api,1,en,freq,132.198.100.185,,1616624758.1556637
49738532249953765451867586543498640415,verge,api,1,en,freq,132.198.100.185,,1616624758.7251966
276076851052371029101563258953328286775,ontology,api,1,en,freq,132.198.100.185,,1616624761.6522653
141257607514415403076079055109490796308,vail,api,1,en,freq,132.198.100.185,,1616624764.3685625
207694273894142750545373103405865747105,fries,api,1,en,freq,132.198.100.185,,1616624767.1130626
227547032450946089297061363261443242674,northface,api,1,en,freq,132.198.100.185,,1616624769.2804868
212338048245969371605478196658337070606,perfume,api,1,en,freq,132.198.100.185,,1616624771.7287014
6235095662534829861897436482019283092,Shake Shack,api,2,en,freq,132.198.100.185,,1616624774.4286897
73586026457012977380817277947015776836,dollar,api,1,en,freq,132.198.100.185,,1616626899.4968872
51381081438607424215602162833259091873,eth,api,1,en,freq,132.198.100.186,,1616626900.2532747
318437849001703069494403402226482634690,ethereum,api,1,en,freq,132.198.100.186,,1616626900.9362853
92467082661821891353795040584867283409,silver,api,1,en,freq,132.198.100.185,,1616626901.2597353
269111210825951184531372582393709158062,btc,api,1,en,freq,132.198.100.185,,1616626901.9849079
95212096062088733744869181139682118373,🦠,ui,1,en,rank,132.198.100.185,,1616626916.0268846
93026503698246775498537675940898822331,hahaha,ui,1,en,rank,132.198.100.185,,1616626916.218729
94668767980523989407319970067444077724,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616626916.93378
287676603843652691137639027490286542681,#MeToo,ui,1,en,rank,132.198.100.185,,1616626917.5622382
91294079224764428833551932643821051964,bitcoin,api,1,en,freq,132.198.100.185,,1616627054.5532067
102238108445644718295737491063414842028,gold,api,1,en,freq,132.198.100.185,,1616627055.2249107
221548944319210653154752334307694272940,🦠,ui,1,en,rank,132.198.100.186,,1616627241.8096008
279676764021072466426598282289167056704,#MeToo,ui,1,en,rank,132.198.100.186,,1616627241.9839542
109725781509362688092419306738761518221,hahaha,ui,1,en,rank,132.198.100.186,,1616627242.3468094
305321853565550954649714121784135158993,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616627242.9846847
129507572471884752226514031318895831133,🦠,ui,1,en,rank,132.198.100.185,,1616629118.0222166
184925222400945850197894248620627280447,hahaha,ui,1,en,rank,132.198.100.185,,1616629118.270562
83454185942179500817794376589739547267,#MeToo,ui,1,en,rank,132.198.100.185,,1616629118.9255376
113816396682341072545225581983364277294,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616629119.287449
17151442341522209535716767413021296455,hahaha,ui,1,en,rank,132.198.100.185,,1616629206.737796
94454727420337803304865643012691950287,🦠,ui,1,en,rank,132.198.100.185,,1616629207.366762
103146528879380229971260580653671463861,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616629207.5104806
4727356793745715912743676718892317731,#MeToo,ui,1,en,rank,132.198.100.185,,1616629207.812644
252201267854204748934994664235178323020,btc,api,1,en,freq,132.198.100.185,,1616630510.1486588
313371180941984329890475611526350232546,eth,api,1,en,freq,132.198.100.185,,1616630510.763822
250532594344551433102123439374390617710,silver,api,1,en,freq,132.198.100.185,,1616630511.4024067
12482941738345386554725437653228887205,ethereum,api,1,en,freq,132.198.100.185,,1616630512.169688
154209646068971294367008400065099659613,dollar,api,1,en,freq,132.198.100.185,,1616630512.483561
45477815514378586276485861631896278534,gold,api,1,en,freq,132.198.100.185,,1616630663.3605464
44025151498669517376409845619395659727,bitcoin,api,1,en,freq,132.198.100.185,,1616630670.842475
208174846107983791420258457412387912398,eth,api,1,en,freq,132.198.100.186,,1616634108.4205325
269865824385568429210984307665529023051,silver,api,1,en,freq,132.198.100.186,,1616634109.3363338
61346596045537999108067325841628215982,btc,api,1,en,freq,132.198.100.186,,1616634110.1199648
6742641087542068276836745807908101604,dollar,api,1,en,freq,132.198.100.186,,1616634110.7097604
147008470517883139290854274132204236335,ethereum,api,1,en,freq,132.198.100.186,,1616634111.3260748
209556100801310782212873675853699878417,gold,api,1,en,freq,132.198.100.186,,1616634259.9200182
289281772408601218806653645183603501482,bitcoin,api,1,en,freq,132.198.100.186,,1616634260.6266887
266127507533322629016050976170446788085,gaming pc,ui,2,en,freq,132.198.100.185,,1616634309.911305
320032187568225567290010452965221723569,Lululemon,api,1,en,freq,132.198.100.186,,1616635293.2280273
24008159303470368140936850264276273628,dollar,api,1,en,freq,132.198.100.186,,1616637704.0218859
114320960873775454886169115486527131138,silver,api,1,en,freq,132.198.100.185,,1616637704.711615
2993959994232203880816712513141491432,btc,api,1,en,freq,132.198.100.185,,1616637705.3662167
247562402572782275267761119729697152917,ethereum,api,1,en,freq,132.198.100.185,,1616637705.6929255
168067943563929990022428367109241792029,eth,api,1,en,freq,132.198.100.185,,1616637705.9553585
133053939718050044615700839185184165006,gold,api,1,en,freq,132.198.100.185,,1616637851.4905753
306414624623733947430158604821726102843,bitcoin,api,1,en,freq,132.198.100.185,,1616637852.151334
145411314716694299229964086225035676274,ethereum,api,1,en,freq,132.198.100.185,,1616641309.0196373
156663285405982351324512493381855606261,silver,api,1,en,freq,132.198.100.185,,1616641309.3176842
231515576485076962480774101300924104573,eth,api,1,en,freq,132.198.100.186,,1616641309.9584942
314771227818779075098457754818991490910,btc,api,1,en,freq,132.198.100.186,,1616641310.4699645
52628589767817480061995164533806407209,dollar,api,1,en,freq,132.198.100.185,,1616641311.2310188
129801571504811117852381899116646798316,gold,api,1,en,freq,132.198.100.185,,1616641456.7676694
232050200179006517682714762115585488077,bitcoin,api,1,en,freq,132.198.100.185,,1616641457.5406547
320794245234898235426932729285149869394,hahaha,ui,1,en,rank,132.198.100.185,,1616642092.3662713
253822373124901629188039162732601800689,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616642093.0228856
338559629159617512813851021078282958668,🦠,ui,1,en,rank,132.198.100.185,,1616642094.0235264
152247564366505176939640324156190599096,#MeToo,ui,1,en,rank,132.198.100.186,,1616642094.2455525
295621598157314339359658476590146940480,🦠,ui,1,en,rank,132.198.100.185,,1616642636.4287333
162077501372173020756751200030158761880,hahaha,ui,1,en,rank,132.198.100.186,,1616642636.6541982
3500433440900658753227789156367304513,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616642637.3652785
262623035008756340677107822652650041092,#MeToo,ui,1,en,rank,132.198.100.185,,1616642637.7007718
98748650248806303079237329550586932825,dollar,api,1,en,freq,132.198.100.185,,1616644908.4192367
71873495030016780513891628177897569723,silver,api,1,en,freq,132.198.100.186,,1616644909.822399
120132567295793513592426060938023196185,btc,api,1,en,freq,132.198.100.186,,1616644910.61708
74898136285183541310839064471963228605,eth,api,1,en,freq,132.198.100.185,,1616644911.5022237
9442519492920950624819890921514461335,ethereum,api,1,en,freq,132.198.100.186,,1616644912.3976989
64197339858870327977805169579108385725,bitcoin,api,1,en,freq,132.198.100.185,,1616645059.4738119
189165150770003451932950499471306994957,gold,api,1,en,freq,132.198.100.186,,1616645060.549594
193784978657684975465515011345803747418,🦠,ui,1,en,rank,132.198.100.185,,1616645842.5948184
96209836207336722565222652831678527979,hahaha,ui,1,en,rank,132.198.100.185,,1616645842.831095
61632278661169742024897702340474168668,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616645843.5714242
38196843476264121210435140056400030674,#MeToo,ui,1,en,rank,132.198.100.186,,1616645844.121317
143711117017945858960126914490907881806,silver,api,1,en,freq,132.198.100.185,,1616648506.4859598
319585131606919091483427655640136779151,ethereum,api,1,en,freq,132.198.100.186,,1616648507.2441497
13695830666603104403856055840015296467,btc,api,1,en,freq,132.198.100.185,,1616648509.842994
133154443068754084172543292589465075615,dollar,api,1,en,freq,132.198.100.185,,1616648513.8648515
18214973892924017994556416295726388492,eth,api,1,en,freq,132.198.100.186,,1616648525.5138166
19572935353223583794156167504054360077,gold,api,1,en,freq,132.198.100.185,,1616648658.4736784
136667787278859956723303226144785035934,bitcoin,api,1,en,freq,132.198.100.185,,1616648661.772423
195910334287229959588664758047796269198,hahaha,ui,1,en,rank,132.198.100.186,,1616650276.4465132
138080588820980388582015654053853668835,#MeToo,ui,1,en,rank,132.198.100.185,,1616650277.3672197
307901891613791884171812803279013504705,🦠,ui,1,en,rank,132.198.100.186,,1616650277.7666094
194735277476832666811276122693715361655,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616650277.9464777
61713546315113525984104721978438023814,silver,api,1,en,freq,132.198.100.185,,1616652101.8235629
80279632646513729360257429796405523576,ethereum,api,1,en,freq,132.198.100.186,,1616652103.7256587
81108293779669934112429322577070361331,btc,api,1,en,freq,132.198.100.185,,1616652104.529324
331673135436994333376402560847885019833,eth,api,1,en,freq,132.198.100.186,,1616652105.0943537
43116499439004840026268002943678850798,dollar,api,1,en,freq,132.198.100.186,,1616652105.8017986
88593943715880269100201338373385158162,gold,api,1,en,freq,132.198.100.186,,1616652248.1063104
293190616799239910937003025611448888633,bitcoin,api,1,en,freq,132.198.100.186,,1616652250.3462265
142331802177224918248022024785260997969,silver,api,1,en,freq,132.198.100.186,,1616655704.7755675
309285299294916216191958306560956868537,ethereum,api,1,en,freq,132.198.100.185,,1616655705.7924514
44348420016647285992965069464476435625,eth,api,1,en,freq,132.198.100.185,,1616655706.2435396
254870608638010214872534845734345713558,dollar,api,1,en,freq,132.198.100.185,,1616655707.0321462
78463944747130483087033739052362227871,btc,api,1,en,freq,132.198.100.185,,1616655707.7751951
291668441920748947237686204067871106397,gold,api,1,en,freq,132.198.100.185,,1616655862.666323
309920274891482576725766074285794753332,bitcoin,api,1,en,freq,132.198.100.185,,1616655863.3643737
237448789262687088618826338911402349889,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616656931.3359272
278487346085101512704656889664773591362,hahaha,ui,1,en,rank,132.198.100.186,,1616656932.290883
233677155557482247843799531566510804065,🦠,ui,1,en,rank,132.198.100.186,,1616656933.1418273
281462469352934676371665923319620671071,#MeToo,ui,1,en,rank,132.198.100.186,,1616656933.385665
221815636887699555347236184519939618009,uber,api,1,en,freq,132.198.100.185,,1616657075.6156297
107097456258125397748092940599702780689,michaels,api,1,en,freq,132.198.100.185,,1616657078.305439
227944859321564293363690099537609944276,bitcoin,api,1,en,freq,132.198.100.185,,1616657081.7392197
39373436588665729187580268331630017850,chainlink,api,1,en,freq,132.198.100.185,,1616657084.1697752
117719010628476154707741414110260127836,snapchat,api,1,en,freq,132.198.100.185,,1616657085.244023
1786757586814892419111053138837134960,Oracle,api,1,en,freq,132.198.100.185,,1616657087.6757178
82395106869802340818028513965410894638,United Airlines,api,2,en,freq,132.198.100.185,,1616657090.2419999
198506778032664436255925583135606930752,Western Union,api,2,en,freq,132.198.100.185,,1616657096.6829545
125693942796476024507658600681774047719,sauce,api,1,en,freq,132.198.100.185,,1616657100.2806118
333930313162419232603047962026810100470,Affirm,api,1,en,freq,132.198.100.185,,1616657102.199845
281353696355982689220523519422374549824,Spotify,api,1,en,freq,132.198.100.185,,1616657105.2839596
80232491080524144827246916456606712799,fossil,api,1,en,freq,132.198.100.185,,1616657107.524101
227488751333427923528017523503963625394,verizon,api,1,en,freq,132.198.100.185,,1616657111.3492546
79356324618963706507802047320814254127,silver,api,1,en,freq,132.198.100.185,,1616659307.034822
209535669425706101910972162318927781652,dollar,api,1,en,freq,132.198.100.185,,1616659307.9870381
202554313852520669965836609185422271434,ethereum,api,1,en,freq,132.198.100.185,,1616659308.8385684
200674811195315540232688747152709835390,btc,api,1,en,freq,132.198.100.185,,1616659314.6988652
260160058331238529136954622924081247598,eth,api,1,en,freq,132.198.100.185,,1616659317.83414
289667251756247962339852974684449951209,bitcoin,api,1,en,freq,132.198.100.185,,1616659475.563489
50885529614265387839578448192054565269,gold,api,1,en,freq,132.198.100.185,,1616659476.8850827
267954065386266871375230392652020568317,Polaris,api,1,en,freq,132.198.100.186,,1616659847.759863
46018133786554446555975437854513180897,🦠,ui,1,en,rank,132.198.100.185,,1616660174.3398254
202227645680402851506002945531013896603,hahaha,ui,1,en,rank,132.198.100.185,,1616660174.5456467
281299116278690170340069971412981601493,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616660175.3644075
308672919550661138384616885225353358636,#MeToo,ui,1,en,rank,132.198.100.186,,1616660175.7785196
106999942045203999142498900721884505976,#MeToo,ui,1,en,rank,132.198.100.186,,1616660985.0140665
220201598812448608333056376726058638636,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616660985.4229307
252606468107407647884384731818615192586,hahaha,ui,1,en,rank,132.198.100.186,,1616660985.7714446
53180563054578633372654291903244153256,🦠,ui,1,en,rank,132.198.100.186,,1616660986.4187338
201073369014172609601827154184774187063,erdogan,ui,1,en,rank,132.198.100.186,,1616661010.5877461
250560607113909644532022141811580974280,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616661054.519116
30085552017278367350564715526457126488,🦠,ui,1,en,rank,132.198.100.186,,1616661054.8765702
286760423638901491814205397813019048549,hahaha,ui,1,en,rank,132.198.100.186,,1616661055.037339
173427932110938859189801908732268845234,#MeToo,ui,1,en,rank,132.198.100.186,,1616661055.673257
32964287158019289941627567799684112867,erdogan,ui,1,tr,rank,132.198.100.186,,1616661136.2648048
13671914678164998172899535568410375968,#bucaeskort,ui,1,tr,rank,132.198.100.186,,1616661144.0448725
78142002031664642803279868152159617933,#bucaescort,ui,1,tr,rank,132.198.100.186,,1616661152.6051397
325625902318838599401270517078849780175,#izmirescort,ui,1,tr,rank,132.198.100.186,,1616661158.904325
323775737581862387758933271557266422845,🦠,ui,1,en,rank,132.198.100.186,,1616661645.636601
201819981274869683816254538426023343135,hahaha,ui,1,en,rank,132.198.100.186,,1616661645.8644085
68760459785121050286379507056748745231,Black Lives Matter,ui,3,en,rank,132.198.100.186,,1616661646.5194228
169238204601576025506286314010118828441,#MeToo,ui,1,en,rank,132.198.100.185,,1616661646.7563627
169500515619044529373749380399557945437,chicos,api,1,en,freq,132.198.100.185,,1616662310.0276906
255566877632814645435366738213871593068,Overstock,api,1,en,freq,132.198.100.185,,1616662313.7424498
5409952458044860792488627601339592757,car parts,api,2,en,freq,132.198.100.185,,1616662317.298849
150764293927272853979558664568529649257,Nordstrom,api,1,en,freq,132.198.100.185,,1616662321.295938
256982303512788258936886943280663876260,Albertsons,api,1,en,freq,132.198.100.185,,1616662324.285649
168427365272773415182378337141799938691,Foot Locker,api,2,en,freq,132.198.100.185,,1616662327.165795
81867891960243472712259142030141395692,#MeToo,ui,1,en,rank,132.198.100.185,,1616662635.860703
165492541309873355585966160943158677315,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616662636.7682226
274018115496809650518463388286683732535,ethereum,api,1,en,freq,132.198.100.186,,1616662914.7792315
75910356910629238976873656015661302968,btc,api,1,en,freq,132.198.100.185,,1616662921.0760858
71670399994755374725938645469657569583,Petco,api,1,en,freq,132.198.100.186,,1616662926.263943
188214478877258121515678412543564484513,dollar,api,1,en,freq,132.198.100.186,,1616662930.9196324
145469076928859259298281924274834419698,Macy's,api,1,en,freq,132.198.100.186,,1616662934.6047816
71280934792867197752192341838903096185,eth,api,1,en,freq,132.198.100.185,,1616662942.1902294
162043408212771051508290988341346348466,GRT,api,1,en,freq,132.198.100.186,,1616662942.9772694
138715626107355716948672688443479958419,Vroom,api,1,en,freq,132.198.100.186,,1616662947.0478206
235329732588816306601736180040893595740,Kohls,api,1,en,freq,132.198.100.186,,1616662950.231174
330986580319946550826222341798437634398,Blue Apron,api,2,en,freq,132.198.100.186,,1616662954.1553254
176191834523817788991525740956838488282,Grubhub,api,1,en,freq,132.198.100.186,,1616662955.837982
333236179481655277853125430891630457838,Carter's,api,1,en,freq,132.198.100.186,,1616662957.9946008
281804598858877199855258159300374278236,silver,api,1,en,freq,132.198.100.185,,1616662959.881874
87963332025786302100368750094826376623,Office Depot,api,2,en,freq,132.198.100.186,,1616662961.9585536
83829258593881748581667754801850025841,Zumiez,api,1,en,freq,132.198.100.186,,1616662973.1059551
174084784192187477700331224894488215501,Abercrombie,api,1,en,freq,132.198.100.186,,1616662976.9712586
16991427344409951373370336808969044162,Poshmark,api,1,en,freq,132.198.100.186,,1616662979.8436687
295230877343321280440924003953877316023,Dillard's,api,1,en,freq,132.198.100.186,,1616662981.584119
304103725367195259952771625723523567759,Ingles,api,1,en,freq,132.198.100.186,,1616662984.315694
131313346234757182345690995195851050604,Cato,api,1,en,freq,132.198.100.186,,1616662988.1941435
96342999997372932647504151280587032714,Monro,api,1,en,freq,132.198.100.186,,1616662991.8115904
320352173417271384486058028572456220195,Tillys,api,1,en,freq,132.198.100.186,,1616662994.0230224
76042838602709483982302095261212750996,Casey's,api,1,en,freq,132.198.100.186,,1616662999.4775186
5289728044591667404236316955953128965,Havertys,api,1,en,freq,132.198.100.186,,1616663003.109131
107423185027859796288327750922579708341,bartleby,api,1,en,freq,132.198.100.186,,1616663004.0533898
244597638500412543109238147485373036741,Urban Outfitters,api,2,en,freq,132.198.100.186,,1616663006.58879
221704012158406112886793619376030503384,Ralph Lauren,api,2,en,freq,132.198.100.186,,1616663012.2791424
147775040320419877413149644431344187870,bitcoin,api,1,en,freq,132.198.100.185,,1616663070.663012
293182772005333312918626067913552069920,gold,api,1,en,freq,132.198.100.185,,1616663072.0943494
195864753612943281071071697113906505145,🦠,ui,1,en,rank,132.198.100.186,,1616664750.108025
80143980521431093487909656163167521062,hahaha,ui,1,en,rank,132.198.100.186,,1616664750.3517323
54621660052220869542719523695327723518,Black Lives Matter,ui,3,en,rank,132.198.100.185,,1616664751.0490334
25856904824886882178603393599859038774,#MeToo,ui,1,en,rank,132.198.100.185,,1616664751.326595
219202998084611756539119151680731293066,btc,ui,1,en,freq,132.198.100.185,,1616665472.7601979
197385603662760417036095052716215485518,eth,ui,1,en,freq,132.198.100.185,,1616665473.1670737
13818650922017994812640067865395887310,btc,ui,1,en,rank,132.198.100.185,,1616665487.4513898
323444330077143594327860724425674822241,btc,ui,1,en,rank,132.198.100.185,,1616665487.9259124
130359858594839365241338540871232905537,hahaha,ui,1,en,rank,132.198.100.185,,1616665728.5556827
298542332287850014643135142247215766474,🦠,ui,1,en,rank,132.198.100.185,,1616665730.8629744
128735710903198584066796738404513663688,ethereum,api,1,en,freq,132.198.100.185,,1616666507.6635258
119813734607889941604484806497667992602,silver,api,1,en,freq,132.198.100.186,,1616666508.117072
8891552665312031758334663068206135011,btc,api,1,en,freq,132.198.100.186,,1616666509.8500493
11073491165279313103031956021189242997,eth,api,1,en,freq,132.198.100.186,,1616666510.5466602
52727720028497699028382088692288452064,dollar,api,1,en,freq,132.198.100.186,,1616666511.2717764
306630751762355120892932300419762684483,bitcoin,api,1,en,freq,132.198.100.186,,1616666689.4004507
319136961511261445679063886023654742825,gold,api,1,en,freq,132.198.100.186,,1616666690.0415483
273906058575760783839850798428551138060,eth,api,1,en,freq,132.198.100.185,,1616670114.0521514
310594391479669929686931785757386486577,dollar,api,1,en,freq,132.198.100.186,,1616670116.0874448
336880601481882865165260291354079514185,silver,api,1,en,freq,132.198.100.186,,1616670117.6768916
87922155345849527779634722120459392973,btc,api,1,en,freq,132.198.100.186,,1616670121.6506026
67853910555195907902928003688660781906,ethereum,api,1,en,freq,132.198.100.186,,1616670127.1085331
185584846257640170941470417440572549006,bitcoin,api,1,en,freq,132.198.100.185,,1616670282.570163
94175483402038014017835288643379606067,gold,api,1,en,freq,132.198.100.185,,1616670285.1052942
245719859400479275988461026466913963582,#GiletsJaunes,ui,1,fr,freq,132.198.100.186,,1616671344.0183194
270406607167598811142919417997116606512,dollar,api,1,en,freq,132.198.100.185,,1616673709.2252564
279045407458500087346052750561563352516,btc,api,1,en,freq,132.198.100.186,,1616673744.0178084
161586428659514453141990440037210506057,ethereum,api,1,en,freq,132.198.100.185,,1616673766.6106575
230050849808514116851406472596275458931,silver,api,1,en,freq,132.198.100.185,,1616673768.2936754
208961458298550895717518393915237875056,eth,api,1,en,freq,132.198.100.185,,1616673770.6192064
